"Date","Price","Open","High","Low","Vol.","Change %"
"02/08/2021","1.0012","1.0016","1.0024","1.0008","112.97M","-0.04%"
"02/07/2021","1.0016","1.0015","1.0016","1.0010","58.53M","0.00%"
"02/06/2021","1.0016","1.0008","1.0016","1.0005","45.14M","0.08%"
"02/05/2021","1.0008","1.0012","1.0015","1.0008","73.61M","-0.03%"
"02/04/2021","1.0011","1.0014","1.0014","1.0007","71.38M","-0.03%"
"02/03/2021","1.0014","1.0008","1.0014","1.0006","78.08M","0.06%"
"02/02/2021","1.0008","1.0003","1.0009","1.0003","61.85M","0.05%"
"02/01/2021","1.0003","1.0008","1.0008","1.0000","87.66M","-0.05%"
"01/31/2021","1.0008","1.0010","1.0010","1.0004","37.03M","-0.02%"
"01/30/2021","1.0010","1.0004","1.0010","1.0004","40.25M","0.06%"
"01/29/2021","1.0004","1.0026","1.0026","1.0003","108.77M","-0.23%"
"01/28/2021","1.0027","1.0018","1.0027","1.0018","98.20M","0.09%"
"01/27/2021","1.0018","1.0012","1.0018","1.0010","78.90M","0.06%"
"01/26/2021","1.0012","1.0001","1.0012","1.0001","75.17M","0.11%"
"01/25/2021","1.0001","1.0010","1.0010","1.0001","64.68M","-0.10%"
"01/24/2021","1.0011","1.0008","1.0011","1.0005","27.44M","0.03%"
"01/23/2021","1.0008","1.0007","1.0008","1.0007","28.72M","0.01%"
"01/22/2021","1.0007","0.9991","1.0009","0.9991","89.47M","0.16%"
"01/21/2021","0.9991","1.0007","1.0007","0.9991","80.13M","-0.16%"
"01/20/2021","1.0007","1.0006","1.0007","0.9997","68.61M","0.01%"
"01/19/2021","1.0006","1.0001","1.0014","1.0001","77.67M","0.05%"
"01/18/2021","1.0001","0.9997","1.0003","0.9995","44.02M","0.03%"
"01/17/2021","0.9998","0.9998","1.0001","0.9998","44.62M","0.00%"
"01/16/2021","0.9998","1.0000","1.0006","0.9998","42.34M","-0.02%"
"01/15/2021","1.0000","0.9989","1.0000","0.9989","60.13M","0.11%"
"01/14/2021","0.9989","1.0003","1.0003","0.9989","57.06M","-0.14%"
"01/13/2021","1.0003","0.9997","1.0003","0.9992","66.36M","0.05%"
"01/12/2021","0.9998","1.0008","1.0008","0.9996","91.68M","-0.10%"
"01/11/2021","1.0008","1.0001","1.0008","0.9986","106.04M","0.07%"
"01/10/2021","1.0001","1.0038","1.0038","1.0001","92.09M","-0.36%"
"01/09/2021","1.0037","1.0011","1.0037","1.0007","81.13M","0.26%"
"01/08/2021","1.0011","1.0013","1.0013","1.0010","99.16M","-0.02%"
"01/07/2021","1.0013","1.0022","1.0033","1.0002","99.44M","-0.09%"
"01/06/2021","1.0022","1.0029","1.0029","1.0022","125.62M","-0.06%"
"01/05/2021","1.0028","1.0007","1.0038","1.0005","66.60M","0.21%"
"01/04/2021","1.0007","1.0013","1.0013","1.0007","103.40M","-0.05%"
"01/03/2021","1.0012","1.0009","1.0012","1.0007","73.23M","0.04%"
"01/02/2021","1.0008","1.0024","1.0024","1.0008","79.86M","-0.16%"
"01/01/2021","1.0024","1.0010","1.0024","1.0010","103.01M","0.14%"
"12/31/2020","1.0010","1.0005","1.0010","1.0000","68.15M","0.05%"
"12/30/2020","1.0005","0.9991","1.0005","0.9991","56.51M","0.13%"
"12/29/2020","0.9992","0.9982","0.9992","0.9982","58.70M","0.10%"
"12/28/2020","0.9982","0.9987","0.9990","0.9982","48.51M","-0.05%"
"12/27/2020","0.9987","0.9992","0.9994","0.9987","36.94M","-0.05%"
"12/26/2020","0.9992","0.9998","0.9998","0.9992","25.85M","-0.06%"
"12/25/2020","0.9998","0.9998","0.9998","0.9998","24.94M","0.00%"
"12/24/2020","0.9998","0.9999","1.0002","0.9997","40.56M","-0.01%"
"12/23/2020","0.9999","1.0000","1.0000","0.9994","51.54M","-0.02%"
"12/22/2020","1.0001","1.0001","1.0001","0.9994","56.57M","0.01%"
"12/21/2020","1.0000","1.0007","1.0007","1.0000","75.63M","-0.07%"
"12/20/2020","1.0007","1.0010","1.0010","1.0002","32.29M","-0.03%"
"12/19/2020","1.0010","1.0010","1.0011","1.0010","26.20M","0.00%"
"12/18/2020","1.0010","1.0004","1.0010","1.0002","46.59M","0.06%"
"12/17/2020","1.0004","1.0010","1.0010","0.9996","116.12M","-0.07%"
"12/16/2020","1.0011","1.0004","1.0011","1.0002","64.59M","0.08%"
"12/15/2020","1.0003","0.9997","1.0003","0.9997","35.54M","0.06%"
"12/14/2020","0.9997","0.9993","0.9997","0.9993","29.36M","0.04%"
"12/13/2020","0.9993","1.0004","1.0004","0.9993","16.72M","-0.11%"
"12/12/2020","1.0004","0.9999","1.0004","0.9999","12.53M","0.04%"
"12/11/2020","1.0000","1.0001","1.0001","0.9996","54.83M","-0.01%"
"12/10/2020","1.0001","1.0003","1.0003","0.9999","47.62M","-0.02%"
"12/09/2020","1.0003","0.9993","1.0003","0.9992","64.93M","0.10%"
"12/08/2020","0.9993","1.0003","1.0003","0.9993","49.84M","-0.10%"
"12/07/2020","1.0003","1.0006","1.0006","0.9999","38.61M","-0.03%"
"12/06/2020","1.0006","1.0004","1.0008","1.0004","9.45M","0.02%"
"12/05/2020","1.0004","1.0002","1.0010","1.0002","14.41M","0.02%"
"12/04/2020","1.0002","1.0007","1.0008","1.0002","47.00M","-0.05%"
"12/03/2020","1.0007","1.0007","1.0007","1.0006","55.08M","0.00%"
"12/02/2020","1.0007","1.0008","1.0008","1.0001","46.75M","-0.01%"
"12/01/2020","1.0008","1.0005","1.0008","0.9999","48.14M","0.03%"
"11/30/2020","1.0005","1.0009","1.0009","1.0005","45.30M","-0.05%"
"11/29/2020","1.0010","1.0007","1.0010","1.0004","13.20M","0.03%"
"11/28/2020","1.0007","1.0004","1.0012","1.0004","18.37M","0.04%"
"11/27/2020","1.0003","1.0008","1.0008","0.9997","29.57M","-0.05%"
"11/26/2020","1.0008","1.0001","1.0010","0.9997","43.35M","0.07%"
"11/25/2020","1.0001","1.0007","1.0008","0.9999","40.94M","-0.06%"
"11/24/2020","1.0007","1.0007","1.0009","1.0004","48.40M","-0.01%"
"11/23/2020","1.0008","1.0011","1.0011","1.0006","39.19M","-0.03%"
"11/22/2020","1.0011","1.0006","1.0011","1.0004","20.07M","0.05%"
"11/21/2020","1.0006","1.0010","1.0011","1.0006","16.89M","-0.04%"
"11/20/2020","1.0010","1.0011","1.0011","1.0008","27.76M","-0.01%"
"11/19/2020","1.0011","1.0010","1.0011","1.0005","21.69M","0.01%"
"11/18/2020","1.0010","1.0011","1.0011","1.0008","32.44M","-0.01%"
"11/17/2020","1.0011","1.0007","1.0011","1.0004","27.73M","0.04%"
"11/16/2020","1.0007","1.0008","1.0009","1.0003","23.43M","-0.01%"
"11/15/2020","1.0008","1.0009","1.0010","1.0007","9.03M","-0.01%"
"11/14/2020","1.0009","1.0010","1.0010","1.0008","10.28M","-0.01%"
"11/13/2020","1.0010","1.0008","1.0010","1.0006","26.64M","0.02%"
"11/12/2020","1.0008","1.0011","1.0014","1.0008","29.59M","-0.03%"
"11/11/2020","1.0011","1.0014","1.0014","1.0009","20.84M","-0.03%"
"11/10/2020","1.0014","1.0005","1.0014","1.0004","20.63M","0.09%"
"11/09/2020","1.0005","1.0004","1.0009","1.0004","17.29M","0.01%"
"11/08/2020","1.0004","1.0012","1.0013","1.0004","12.84M","-0.08%"
"11/07/2020","1.0012","1.0014","1.0014","1.0010","16.49M","-0.02%"
"11/06/2020","1.0014","1.0013","1.0014","1.0011","24.50M","0.01%"
"11/05/2020","1.0013","1.0015","1.0015","1.0009","33.49M","-0.02%"
"11/04/2020","1.0015","1.0005","1.0015","1.0005","18.94M","0.10%"
"11/03/2020","1.0005","1.0009","1.0009","1.0005","17.21M","-0.04%"
"11/02/2020","1.0009","1.0008","1.0009","1.0006","17.13M","0.01%"
"11/01/2020","1.0008","1.0009","1.0009","1.0007","3.76M","-0.01%"
"10/31/2020","1.0009","1.0007","1.0009","1.0006","6.74M","0.02%"
"10/30/2020","1.0007","1.0005","1.0007","1.0005","17.74M","0.02%"
"10/29/2020","1.0005","1.0006","1.0007","1.0005","14.18M","-0.01%"
"10/28/2020","1.0006","1.0007","1.0007","1.0002","14.43M","-0.01%"
"10/27/2020","1.0007","1.0012","1.0012","1.0005","17.07M","-0.05%"
"10/26/2020","1.0012","1.0007","1.0012","1.0006","11.83M","0.05%"
"10/25/2020","1.0007","1.0009","1.0012","1.0007","5.50M","-0.02%"
"10/24/2020","1.0009","1.0010","1.0010","1.0009","4.82M","-0.01%"
"10/23/2020","1.0010","1.0009","1.0010","1.0005","13.89M","0.01%"
"10/22/2020","1.0009","1.0018","1.0018","1.0008","17.38M","-0.09%"
"10/21/2020","1.0018","1.0010","1.0018","1.0010","20.28M","0.08%"
"10/20/2020","1.0010","1.0006","1.0010","1.0004","13.28M","0.04%"
"10/19/2020","1.0006","1.0005","1.0008","1.0002","19.46M","0.01%"
"10/18/2020","1.0005","1.0004","1.0006","1.0004","2.70M","0.01%"
"10/17/2020","1.0004","1.0008","1.0008","1.0004","3.57M","-0.04%"
"10/16/2020","1.0008","1.0008","1.0011","1.0008","15.80M","0.00%"
"10/15/2020","1.0008","1.0008","1.0008","1.0005","15.64M","0.00%"
"10/14/2020","1.0008","1.0007","1.0008","1.0007","14.92M","0.01%"
"10/13/2020","1.0007","1.0006","1.0009","1.0006","14.85M","0.02%"
"10/12/2020","1.0005","1.0002","1.0005","1.0002","10.86M","0.03%"
"10/11/2020","1.0002","1.0007","1.0007","1.0002","4.82M","-0.05%"
"10/10/2020","1.0007","1.0007","1.0008","1.0006","4.57M","0.00%"
"10/09/2020","1.0007","1.0006","1.0008","1.0005","15.34M","0.01%"
"10/08/2020","1.0006","0.9999","1.0006","0.9999","13.08M","0.07%"
"10/07/2020","0.9999","0.9998","1.0001","0.9998","18.32M","0.01%"
"10/06/2020","0.9998","1.0004","1.0004","0.9998","15.22M","-0.06%"
"10/05/2020","1.0004","1.0004","1.0014","1.0004","21.56M","0.00%"
"10/04/2020","1.0004","1.0004","1.0005","1.0003","3.10M","0.00%"
"10/03/2020","1.0004","1.0003","1.0004","1.0003","3.15M","0.01%"
"10/02/2020","1.0003","0.9999","1.0003","0.9999","14.20M","0.04%"
"10/01/2020","0.9999","1.0000","1.0007","0.9999","15.25M","-0.01%"
"09/30/2020","1.0000","1.0000","1.0001","0.9996","12.78M","0.00%"
"09/29/2020","1.0000","0.9997","1.0003","0.9996","13.56M","0.03%"
"09/28/2020","0.9997","1.0002","1.0007","0.9997","12.08M","-0.05%"
"09/27/2020","1.0002","1.0004","1.0004","1.0002","4.77M","-0.02%"
"09/26/2020","1.0004","1.0005","1.0005","1.0004","3.98M","-0.01%"
"09/25/2020","1.0005","1.0002","1.0005","1.0002","12.72M","0.03%"
"09/24/2020","1.0002","0.9995","1.0002","0.9995","13.78M","0.06%"
"09/23/2020","0.9996","1.0000","1.0000","0.9996","18.04M","-0.04%"
"09/22/2020","1.0000","0.9999","1.0003","0.9999","15.81M","0.01%"
"09/21/2020","0.9999","1.0000","1.0000","0.9998","21.96M","-0.01%"
"09/20/2020","1.0000","1.0000","1.0000","1.0000","6.30M","0.00%"
"09/19/2020","1.0000","1.0001","1.0003","1.0000","6.29M","-0.01%"
"09/18/2020","1.0001","1.0001","1.0003","1.0001","20.75M","0.00%"
"09/17/2020","1.0001","1.0004","1.0004","1.0001","11.23M","-0.03%"
"09/16/2020","1.0004","1.0002","1.0005","1.0002","18.62M","0.02%"
"09/15/2020","1.0002","1.0003","1.0006","1.0002","17.26M","-0.01%"
"09/14/2020","1.0003","1.0000","1.0003","1.0000","12.92M","0.03%"
"09/13/2020","1.0000","1.0002","1.0002","1.0000","9.80M","-0.03%"
"09/12/2020","1.0003","1.0005","1.0005","1.0000","6.10M","-0.02%"
"09/11/2020","1.0005","1.0003","1.0005","1.0003","13.64M","0.02%"
"09/10/2020","1.0003","1.0001","1.0008","1.0001","19.93M","0.02%"
"09/09/2020","1.0001","1.0001","1.0003","1.0001","14.44M","0.00%"
"09/08/2020","1.0001","1.0000","1.0003","1.0000","17.21M","0.01%"
"09/07/2020","1.0000","0.9998","1.0002","0.9998","12.31M","0.02%"
"09/06/2020","0.9998","1.0002","1.0002","0.9998","8.28M","-0.04%"
"09/05/2020","1.0002","1.0008","1.0008","1.0002","15.65M","-0.06%"
"09/04/2020","1.0008","1.0016","1.0016","1.0008","17.85M","-0.08%"
"09/03/2020","1.0016","1.0010","1.0016","1.0002","24.91M","0.07%"
"09/02/2020","1.0009","1.0004","1.0010","1.0001","24.32M","0.05%"
"09/01/2020","1.0004","1.0002","1.0012","1.0002","17.85M","0.02%"
"08/31/2020","1.0002","1.0001","1.0006","1.0000","17.92M","0.02%"
"08/30/2020","1.0000","1.0003","1.0003","0.9998","6.98M","-0.03%"
"08/29/2020","1.0003","1.0006","1.0006","1.0003","7.58M","-0.03%"
"08/28/2020","1.0006","1.0004","1.0006","1.0004","12.81M","0.02%"
"08/27/2020","1.0004","1.0003","1.0004","1.0003","17.55M","0.01%"
"08/26/2020","1.0003","1.0003","1.0008","1.0003","14.33M","0.01%"
"08/25/2020","1.0002","1.0004","1.0004","1.0000","16.47M","-0.02%"
"08/24/2020","1.0004","1.0004","1.0004","1.0002","11.80M","0.00%"
"08/23/2020","1.0004","1.0002","1.0004","1.0002","6.53M","0.02%"
"08/22/2020","1.0002","1.0000","1.0003","0.9998","11.39M","0.02%"
"08/21/2020","1.0000","1.0008","1.0008","1.0000","18.74M","-0.09%"
"08/20/2020","1.0009","1.0003","1.0009","1.0002","13.16M","0.06%"
"08/19/2020","1.0003","1.0010","1.0010","1.0003","14.50M","-0.07%"
"08/18/2020","1.0010","1.0011","1.0011","1.0006","15.52M","-0.01%"
"08/17/2020","1.0011","1.0004","1.0011","1.0003","13.79M","0.07%"
"08/16/2020","1.0004","1.0004","1.0006","1.0004","8.85M","0.00%"
"08/15/2020","1.0004","1.0013","1.0013","1.0002","8.23M","-0.09%"
"08/14/2020","1.0013","1.0012","1.0013","1.0012","12.27M","0.01%"
"08/13/2020","1.0012","1.0003","1.0012","1.0003","13.84M","0.09%"
"08/12/2020","1.0003","0.9999","1.0005","0.9999","10.18M","0.04%"
"08/11/2020","0.9999","1.0008","1.0008","0.9999","12.62M","-0.09%"
"08/10/2020","1.0008","1.0005","1.0010","1.0005","13.31M","0.03%"
"08/09/2020","1.0005","1.0007","1.0007","1.0005","6.15M","-0.02%"
"08/08/2020","1.0007","1.0009","1.0012","1.0004","5.64M","-0.02%"
"08/07/2020","1.0009","1.0009","1.0009","1.0005","8.60M","0.00%"
"08/06/2020","1.0009","1.0011","1.0011","1.0009","6.62M","-0.03%"
"08/05/2020","1.0012","1.0005","1.0012","1.0003","7.79M","0.06%"
"08/04/2020","1.0006","1.0007","1.0007","1.0005","7.98M","-0.01%"
"08/03/2020","1.0007","1.0003","1.0007","1.0003","6.89M","0.04%"
"08/02/2020","1.0003","1.0014","1.0014","1.0003","13.07M","-0.11%"
"08/01/2020","1.0014","1.0015","1.0015","1.0010","7.69M","-0.01%"
"07/31/2020","1.0015","1.0012","1.0015","1.0007","6.61M","0.03%"
"07/30/2020","1.0012","1.0009","1.0013","1.0003","8.99M","0.03%"
"07/29/2020","1.0009","1.0018","1.0018","1.0007","9.73M","-0.09%"
"07/28/2020","1.0018","1.0019","1.0019","1.0003","11.68M","-0.01%"
"07/27/2020","1.0019","1.0008","1.0021","1.0008","12.80M","0.11%"
"07/26/2020","1.0008","1.0012","1.0013","1.0006","5.86M","-0.04%"
"07/25/2020","1.0012","1.0012","1.0012","1.0009","3.78M","-0.01%"
"07/24/2020","1.0013","1.0010","1.0013","1.0006","7.01M","0.04%"
"07/23/2020","1.0009","1.0013","1.0013","1.0008","9.73M","-0.04%"
"07/22/2020","1.0013","1.0005","1.0016","1.0005","6.84M","0.08%"
"07/21/2020","1.0005","1.0000","1.0005","1.0000","7.65M","0.05%"
"07/20/2020","1.0000","1.0005","1.0005","1.0000","5.62M","-0.05%"
"07/19/2020","1.0005","1.0003","1.0005","1.0001","1.93M","0.02%"
"07/18/2020","1.0003","0.9998","1.0003","0.9997","2.90M","0.05%"
"07/17/2020","0.9998","0.9996","0.9998","0.9989","5.50M","0.03%"
"07/16/2020","0.9995","0.9989","0.9995","0.9989","6.41M","0.06%"
"07/15/2020","0.9989","0.9998","0.9998","0.9989","5.61M","-0.09%"
"07/14/2020","0.9998","0.9994","0.9999","0.9993","4.92M","0.06%"
"07/13/2020","0.9992","1.0001","1.0001","0.9992","6.68M","-0.10%"
"07/12/2020","1.0002","0.9998","1.0002","0.9998","2.90M","0.04%"
"07/11/2020","0.9998","0.9995","1.0000","0.9995","702.24K","-0.01%"
"07/10/2020","0.9999","0.9998","0.9999","0.9995","7.04M","-0.02%"
"07/09/2020","1.0001","1.0003","1.0003","0.9998","","-0.05%"
"07/08/2020","1.0006","1.0001","1.0006","1.0000","7.43M","0.05%"
"07/07/2020","1.0001","1.0002","1.0002","1.0001","4.05M","-0.01%"
"07/06/2020","1.0002","1.0004","1.0004","0.9999","5.08M","-0.02%"
"07/05/2020","1.0004","1.0003","1.0004","0.9998","2.05M","0.01%"
"07/04/2020","1.0003","1.0000","1.0004","0.9998","1.63M","0.03%"
"07/03/2020","1.0000","1.0001","1.0002","0.9992","4.85M","-0.01%"
"07/02/2020","1.0001","1.0005","1.0007","0.9993","5.16M","-0.04%"
"07/01/2020","1.0005","0.9998","1.0006","0.9992","6.10M","0.07%"
"06/30/2020","0.9998","0.9994","1.0001","0.9991","5.72M","0.04%"
"06/29/2020","0.9994","0.9994","0.9998","0.9985","6.49M","0.00%"
"06/28/2020","0.9994","0.9990","0.9995","0.9988","2.43M","0.04%"
"06/27/2020","0.9990","0.9992","0.9993","0.9982","4.33M","-0.02%"
"06/26/2020","0.9992","0.9989","0.9992","0.9982","2.99M","0.03%"
"06/25/2020","0.9989","0.9989","0.9995","0.9975","6.01M","0.01%"
"06/24/2020","0.9988","0.9997","0.9998","0.9980","4.35M","-0.09%"
"06/23/2020","0.9997","1.0002","1.0003","0.9992","5.08M","-0.05%"
"06/22/2020","1.0002","0.9990","1.0006","0.9986","7.75M","0.12%"
"06/21/2020","0.9990","0.9994","0.9996","0.9987","2.26M","-0.04%"
"06/20/2020","0.9994","0.9986","0.9995","0.9986","2.39M","0.08%"
"06/19/2020","0.9986","0.9988","0.9995","0.9977","7.17M","-0.02%"
"06/18/2020","0.9988","0.9989","0.9995","0.9987","4.77M","-0.01%"
"06/17/2020","0.9989","0.9999","0.9999","0.9986","4.74M","-0.10%"
"06/16/2020","0.9999","1.0003","1.0006","0.9993","4.60M","-0.04%"
"06/15/2020","1.0003","0.9994","1.0005","0.9981","7.58M","0.09%"
"06/14/2020","0.9994","0.9998","0.9999","0.9990","2.24M","-0.04%"
"06/13/2020","0.9998","0.9995","1.0000","0.9994","1.46M","0.03%"
"06/12/2020","0.9995","0.9986","0.9998","0.9983","4.67M","0.07%"
"06/11/2020","0.9988","1.0005","1.0007","0.9973","6.74M","-0.17%"
"06/10/2020","1.0005","1.0006","1.0009","0.9998","2.16M","-0.01%"
"06/09/2020","1.0006","1.0006","1.0010","0.9999","5.48M","0.00%"
"06/08/2020","1.0006","1.0004","1.0007","0.9999","5.75M","0.01%"
"06/07/2020","1.0005","0.9998","1.0005","0.9994","4.10M","0.07%"
"06/06/2020","0.9998","0.9995","1.0001","0.9992","2.74M","0.03%"
"06/05/2020","0.9995","0.9999","1.0002","0.9993","4.76M","-0.04%"
"06/04/2020","0.9999","0.9999","1.0003","0.9991","7.06M","0.00%"
"06/03/2020","0.9999","0.9999","1.0007","0.9993","7.66M","0.01%"
"06/02/2020","0.9998","1.0012","1.0016","0.9992","7.65M","-0.14%"
"06/01/2020","1.0012","0.9994","1.0039","0.9984","10.73M","0.19%"
"05/31/2020","0.9993","1.0000","1.0003","0.9991","7.99M","-0.07%"
"05/30/2020","1.0000","0.9996","1.0002","0.9993","7.88M","0.04%"
"05/29/2020","0.9996","1.0002","1.0005","0.9992","6.65M","-0.06%"
"05/28/2020","1.0002","0.9999","1.0006","0.9994","6.25M","0.02%"
"05/27/2020","1.0000","0.9999","1.0010","0.9994","7.78M","0.01%"
"05/26/2020","0.9999","0.9999","1.0002","0.9995","4.03M","0.00%"
"05/25/2020","0.9999","0.9994","1.0002","0.9990","2.45M","0.06%"
"05/24/2020","0.9993","1.0000","1.0005","0.9990","5.01M","-0.08%"
"05/23/2020","1.0001","1.0000","1.0005","0.9997","3.57M","0.01%"
"05/22/2020","1.0000","0.9988","1.0004","0.9984","6.48M","0.12%"
"05/21/2020","0.9988","0.9994","0.9996","0.9978","6.50M","-0.06%"
"05/20/2020","0.9994","1.0003","1.0005","0.9986","5.89M","-0.08%"
"05/19/2020","1.0002","0.9996","1.0005","0.9985","5.12M","0.06%"
"05/18/2020","0.9996","0.9999","1.0001","0.9986","4.21M","-0.03%"
"05/17/2020","0.9999","0.9997","1.0006","0.9994","2.71M","0.02%"
"05/16/2020","0.9997","0.9993","1.0000","0.9987","3.27M","0.07%"
"05/15/2020","0.9990","1.0002","1.0004","0.9982","4.75M","-0.12%"
"05/14/2020","1.0002","1.0012","1.0012","0.9994","9.46M","-0.10%"
"05/13/2020","1.0012","1.0007","1.0016","1.0002","10.29M","0.05%"
"05/12/2020","1.0007","1.0007","1.0008","1.0000","8.56M","-0.01%"
"05/11/2020","1.0008","1.0003","1.0011","1.0000","9.21M","0.03%"
"05/10/2020","1.0005","1.0000","1.0012","0.9992","14.74M","0.05%"
"05/09/2020","1.0000","1.0011","1.0012","0.9999","6.30M","-0.11%"
"05/08/2020","1.0011","1.0017","1.0021","1.0009","7.57M","-0.05%"
"05/07/2020","1.0016","1.0013","1.0017","1.0002","8.09M","0.03%"
"05/06/2020","1.0013","1.0009","1.0019","1.0007","3.14M","0.04%"
"05/05/2020","1.0009","1.0017","1.0018","1.0006","4.95M","-0.08%"
"05/04/2020","1.0017","1.0008","1.0019","1.0003","4.66M","0.09%"
"05/03/2020","1.0008","1.0012","1.0015","1.0000","5.80M","-0.04%"
"05/02/2020","1.0012","1.0004","1.0013","1.0001","4.25M","0.08%"
"05/01/2020","1.0004","1.0005","1.0016","0.9994","6.38M","-0.01%"
"04/30/2020","1.0005","1.0009","1.0015","0.9900","11.56M","-0.04%"
"04/29/2020","1.0009","1.0016","1.0030","1.0009","9.38M","-0.07%"
"04/28/2020","1.0016","1.0015","1.0019","1.0008","5.28M","0.01%"
"04/27/2020","1.0015","1.0009","1.0017","1.0007","4.53M","0.06%"
"04/26/2020","1.0009","1.0010","1.0013","0.9999","3.31M","0.00%"
"04/25/2020","1.0009","1.0015","1.0015","1.0001","2.38M","-0.06%"
"04/24/2020","1.0015","1.0007","1.0015","0.9999","5.70M","0.08%"
"04/23/2020","1.0007","1.0014","1.0020","1.0006","6.38M","-0.07%"
"04/22/2020","1.0014","1.0015","1.0019","1.0011","4.58M","-0.01%"
"04/21/2020","1.0015","1.0013","1.0019","1.0011","5.38M","0.02%"
"04/20/2020","1.0013","1.0015","1.0018","1.0006","8.17M","0.01%"
"04/19/2020","1.0012","1.0012","1.0017","1.0009","2.62M","0.00%"
"04/18/2020","1.0012","1.0013","1.0020","1.0008","3.64M","-0.01%"
"04/17/2020","1.0013","1.0016","1.0020","1.0000","3.52M","-0.04%"
"04/16/2020","1.0017","1.0005","1.0022","1.0003","3.55M","0.12%"
"04/15/2020","1.0005","1.0011","1.0016","1.0003","3.94M","-0.06%"
"04/14/2020","1.0011","1.0025","1.0029","1.0009","6.33M","-0.14%"
"04/13/2020","1.0025","1.0013","1.0026","1.0008","6.05M","0.12%"
"04/12/2020","1.0013","1.0017","1.0034","1.0011","5.49M","-0.04%"
"04/11/2020","1.0017","1.0014","1.0019","1.0011","2.67M","0.03%"
"04/10/2020","1.0014","1.0013","1.0022","1.0006","6.96M","0.01%"
"04/09/2020","1.0013","1.0014","1.0021","1.0006","4.39M","-0.01%"
"04/08/2020","1.0014","1.0001","1.0017","1.0000","3.77M","0.13%"
"04/07/2020","1.0001","1.0016","1.0026","1.0001","5.74M","-0.15%"
"04/06/2020","1.0016","1.0012","1.0025","1.0008","6.79M","0.04%"
"04/05/2020","1.0012","1.0017","1.0022","1.0004","2.66M","-0.05%"
"04/04/2020","1.0017","1.0009","1.0022","1.0007","2.06M","0.08%"
"04/03/2020","1.0009","1.0005","1.0025","1.0005","3.54M","0.04%"
"04/02/2020","1.0005","1.0027","1.0034","1.0005","5.93M","-0.22%"
"04/01/2020","1.0027","1.0017","1.0030","1.0010","5.06M","0.10%"
"03/31/2020","1.0017","1.0022","1.0026","1.0010","4.20M","-0.03%"
"03/30/2020","1.0020","0.9998","1.0038","0.9997","3.93M","0.22%"
"03/29/2020","0.9998","1.0023","1.0024","0.9995","2.46M","-0.25%"
"03/28/2020","1.0023","1.0011","1.0027","1.0008","4.43M","0.12%"
"03/27/2020","1.0011","1.0038","1.0048","1.0008","3.12M","-0.27%"
"03/26/2020","1.0038","1.0018","1.0038","1.0013","2.64M","0.20%"
"03/25/2020","1.0018","1.0033","1.0040","1.0008","4.22M","-0.15%"
"03/24/2020","1.0033","1.0042","1.0052","1.0024","4.07M","-0.07%"
"03/23/2020","1.0040","1.0005","1.0052","1.0002","4.91M","0.35%"
"03/22/2020","1.0005","1.0010","1.0027","1.0005","2.29M","-0.05%"
"03/21/2020","1.0010","1.0001","1.0028","0.9997","2.11M","0.09%"
"03/20/2020","1.0001","1.0034","1.0065","0.9980","7.23M","-0.33%"
"03/19/2020","1.0034","1.0035","1.0110","1.0022","6.94M","0.00%"
"03/18/2020","1.0034","1.0044","1.0057","1.0016","2.33M","-0.10%"
"03/17/2020","1.0044","1.0023","1.0056","1.0016","4.77M","0.21%"
"03/16/2020","1.0023","0.9971","1.0150","0.9970","7.65M","0.52%"
"03/15/2020","0.9971","1.0119","1.2900","0.9970","8.98M","-1.46%"
"03/14/2020","1.0119","1.0099","1.0148","1.0002","2.65M","0.20%"
"03/13/2020","1.0099","1.0044","1.0510","0.9972","9.85M","0.51%"
"03/12/2020","1.0048","1.0004","1.0064","0.9955","12.15M","0.44%"
"03/11/2020","1.0004","1.0000","1.0033","0.9998","3.24M","0.04%"
"03/10/2020","1.0000","1.0002","1.0020","0.9995","2.94M","-0.02%"
"03/09/2020","1.0002","1.0004","1.0020","0.9996","3.88M","-0.04%"
"03/08/2020","1.0006","1.0010","1.0020","0.9970","2.30M","-0.04%"
"03/07/2020","1.0010","1.0023","1.0030","1.0008","1.21M","-0.13%"
"03/06/2020","1.0023","1.0015","1.0030","1.0006","1.71M","0.08%"
"03/05/2020","1.0015","1.0005","1.0023","1.0003","2.88M","0.10%"
"03/04/2020","1.0005","1.0006","1.0035","0.9999","2.21M","-0.01%"
"03/03/2020","1.0006","1.0004","1.0018","1.0000","1.61M","-0.01%"
"03/02/2020","1.0007","0.9988","1.0010","0.9986","4.20M","0.19%"
"03/01/2020","0.9988","1.0002","1.0009","0.9986","1.06M","-0.14%"
"02/29/2020","1.0002","1.0020","1.0023","1.0000","1.12M","-0.12%"
"02/28/2020","1.0014","0.9994","1.0024","0.9986","2.36M","0.20%"
"02/27/2020","0.9994","0.9996","1.0010","0.9986","3.39M","-0.02%"
"02/26/2020","0.9996","0.9993","1.0012","0.9972","2.87M","0.03%"
"02/25/2020","0.9993","1.0001","1.0035","0.9991","2.15M","-0.08%"
"02/24/2020","1.0001","1.0030","1.0035","0.9992","2.39M","-0.27%"
"02/23/2020","1.0028","1.0017","1.0039","1.0012","1.24M","0.11%"
"02/22/2020","1.0017","1.0010","1.0021","1.0006","670.33K","0.07%"
"02/21/2020","1.0010","1.0008","1.0022","1.0004","1.22M","0.05%"
